"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Russian Federation","RUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1778.66711425781","1566.76489257813","1335.50830078125","1296.03356933594","1570.59802246094","1723.28283691406","1173.55639648438","954.387878417969","1277.65344238281","1560.525390625","1781.7509765625","2211.56616210938","3141.5869140625","4067.0625","5338.00732421875","7240.63720703125","9093.3056640625","6672.95361328125","8449.4541015625","11289.7998046875","12129.7421875","12501.1328125","10993.1767578125","7424.55908203125","6892.8115234375","8396.7568359375","8697.0986328125","8755.513671875","8077.3017578125","",
"Rwanda","RWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","211.708426849208","242.060327438195","226.890956279076","237.217116392247","244.627719471638","253.136385850132","267.235776445634","282.744155182736","299.088879339363","289.130811491521","305.122197735922","229.674835769082","258.719511494592","269.806081269423","89.7030500553127","170.907514619232","176.447736213794","226.639114827058","225.340380306773","239.827079210125","220.830463713723","200.700995608147","194.848476829585","200.650683170585","225.217026268945","278.273617624901","310.062364112736","367.596354401705","439.28667571278","471.543335885439","497.443158104648","543.847167870698","586.084794327177","581.323397281682","593.939042889292","608.58121502681","597.832053242018","609.884349835072","627.866969913516","660.651062038952","647.379917973838","",
"South Asia","SAS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","106.815832482819","112.940055231303","114.267868256942","126.587444192439","149.161189092094","153.947062568373","146.199957107518","164.356932325489","183.608746664132","201.085521116281","238.799260527366","245.650548704302","245.566973396298","254.645804476166","246.957918983456","260.26535902725","271.301698446161","292.977319450174","307.487918850508","302.725946325627","317.275642418589","275.146909141932","285.901672369526","278.321643574634","310.406410314609","337.308878197839","362.359272734201","372.100176254582","372.050125352287","390.272153097602","400.310813200047","403.299370029975","416.02913193756","478.452640836093","543.634392545207","609.392300084151","681.017775243801","840.775886316227","831.888397102854","916.466739263015","1102.84220185678","1201.06913994499","1201.07466539623","1214.26819948623","1320.72627211352","1372.4194449053","1460.17917812386","1657.52797486808","1677.52849743008","1747.7005124908","1629.88673743702","",
"Saudi Arabia","SAU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","638.408549945617","764.019328492413","893.793857724724","1163.45213785262","3682.73898254342","4529.96339638622","6137.43968930637","6486.595810395","6873.02709832315","6248.68132031682","9829.26121328744","11792.3487633696","11193.1629612596","9272.60712895128","7930.69495401985","6949.46367092975","5613.24217692884","5178.02471233061","5142.63956891542","5176.72053668868","5703.53705537328","6230.36429148685","6439.97119429237","6091.21155830475","5918.36986792098","6202.119343584","6514.71171638854","6811.92662205009","6055.61225601329","6625.55619637812","7220.34239521793","7036.85756956938","7209.24919155058","7663.65590229529","8671.71239863801","10408.8922759427","11784.4849153491","12964.2774793744","15296.3464328901","13379.4947808142","15673.8508675028","18374.3991484807","19543.8805393507","19343.101227876","19439.393131257","16895.9415563738","16724.4888281432","17150.4444418195","18891.6295482889","19119.5834522106","17418.3465456452","",
"Sudan","SDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","981.497009277344","880.814331054688","961.358093261719","1162.26232910156","1183.45788574219","950.374877929688","879.123046875","616.484558105469","520.166198730469","342.765106201172","",
"Senegal","SEN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","283.302777050971","332.973238768344","365.608276478815","395.856906170865","518.068921422698","522.405398057293","519.733166329088","567.774420377317","696.810428402361","743.665277548169","654.479333556429","633.361839974523","551.599153108916","522.507654418535","560.781255287747","773.086341466705","902.011214492217","861.482138744768","827.547189290192","932.197016703812","879.375586599605","913.131141201163","818.427789640841","534.093458200184","641.645632327617","655.90530190493","580.886215079473","611.3753034545","602.588622905244","536.756928721558","573.529444001267","599.784474333834","736.424806028002","827.560483792636","881.414931105814","911.944469434573","1066.13475156066","1257.84067906737","1159.29415038007","1131.08047448274","1196.11957021943","1143.11382115641","1193.54868434294","1216.9535384776","1068.01477523331","1105.81148621997","1193.30550423837","1274.10036530097","1251.81313473523","1254.18584525855","",
"Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","996.261062993989","1167.53391562907","1515.73187414501","2062.96528836667","2262.44143905242","2431.43068939956","2470.64894852277","2790.19374575119","3404.23746591147","4018.31856152481","4496.93722646757","4893.31810799761","5501.55330296476","6170.80389909894","5986.93619819317","5670.64941374631","6076.13768109936","7406.60579289331","8792.51806867581","10055.356971736","12222.9618801161","13817.4474989615","15267.9772963156","18712.8112854806","21949.1752886788","22747.6800090664","23624.6317871423","19008.3909377974","18750.9962177197","20303.4494264611","18129.4785998687","18098.8757049294","19094.3675382629","21429.6137149528","23676.8952416942","28059.477003157","32994.8204234016","32462.7288198775","30796.5417248028","40400.0053577774","44948.692899727","45553.4813871675","45933.0540554256","47497.8262157286","43432.6852998427","44674.0426691501","47271.5681206817","48344.6823332286","46725.1294759474","42052.0780955104","",
"Solomon Islands","SLB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","682.281500759054","749.927649597564","699.936295653091","635.984381260655","613.268060192393","547.293629310122","464.434036021432","471.989151918458","522.415382946409","497.902872668759","620.13217087944","625.972236510267","720.294299463037","803.532242909446","1046.17305087997","1163.17260267872","1228.36026488632","1229.48015515871","1029.68502848718","1041.35540548616","908.969745435159","868.500692300253","702.51748829903","708.252053617768","789.22863205459","905.902731966003","986.310139974973","1072.06791659978","1144.09793271695","1176.08922671988","1355.47047423469","1554.69214547147","1765.97741994655","2011.10043425067","2015.06100541835","1923.29055117196","1948.54045118317","2053.36226278635","2145.9556165525","2094.58945001724","2067.32491068283","",
"Sierra Leone","SLE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","259.259718329146","259.749032436298","292.641809814461","220.312752945285","243.991052762323","188.68400527264","85.8889596686994","135.259824167181","202.375189937247","172.102799103241","102.436175317951","133.098379892854","108.240466800238","139.987271784364","152.884834028651","146.748814403875","166.718452184962","149.632262625727","103.846094154401","116.059299377417","107.03293874889","192.003944410567","211.246191426506","212.263851658331","216.047309576104","241.248583638776","272.248183296622","319.718660934771","375.472866745935","361.724192078894","349.146990259422","378.471723865568","510.682470213417","632.432373369658","612.641622606775","499.169746855405","367.042778631179","407.562229023532","435.416355942871","454.998824426385","434.500002193811","",
"El Salvador","SLV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","294.425022413436","305.897380866804","340.037126605559","379.532812594283","418.563218570632","518.421625103472","639.398716269931","658.507201448309","719.110767664045","718.340889562167","675.687114648867","644.677002889436","665.149338097323","688.559180676163","711.391562515255","696.474189374211","721.455872692244","755.853039571439","779.33195503295","835.8516407929","898.320726144147","992.369921535387","1134.69173357948","1292.719990737","1485.9817766472","1575.93845843447","1654.11131499152","1754.12452110848","1769.08360442743","1835.95932696211","1887.96998684495","1923.80620445112","1980.28886859107","2026.95938992673","2162.87703292266","2347.27304279455","2469.77878446922","2588.1609656727","2471.71092739828","2585.7564760748","2861.25244281239","2927.25686534715","2941.23467382138","2995.96957899479","3078.20198222295","3127.68588845709","3174.64094310004","3250.40415902217","3377.98575977563","3035.67527432468","",
"San Marino","SMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","77.0083382979326","89.0016533266576","91.3130065798633","92.2703522832795","95.2724630683145","108.804402953512","108.019429544004","118.386533196683","117.66929432398","120.155390317166","92.095751346454","","","","","","","","","","","","","","","","","","","","","","","213.951456825706","205.235998677252","198.880874704759","197.876231835938","214.337146779819","249.063430219097","251.248048780456","241.92707594352","",
"Serbia","SRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3644.30257614818","4707.66485056923","5752.20721224475","5070.47925180926","4663.00465367864","5413.25187836108","4495.02068112343","4991.53281932829","4752.77172559412","4586.08083594642","4680.9992516635","5026.45118303205","5868.87069637631","5939.32386737094","6303.69701901371","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.038798875393","175.221895997236","218.386427283914","268.694559264416","288.870500128566","304.714547964322","314.080699198948","344.64855909451","379.745356708124","497.497778287129","772.724395740825","687.684865149168","573.5091183895","481.582980548915","428.982865165463","427.613115311867","462.90267321248","474.284340538738","446.252127605894","489.227430272096","498.539113549141","494.206185724468","467.907678101402","444.098996504489","505.320202615645","509.429567331446","520.963322705386","497.452228287404","492.565107008544","490.298509999092","460.640477894045","488.701744144267","600.517855836334","719.883887225446","817.825047142346","950.329260152317","1042.35491102302","1108.31767486192","1110.94835228632","1243.1172841855","1339.8738948406","1380.84674715265","1450.01217414875","1494.09645310275","1381.68085991429","1264.19018887311","1292.14170440428","1313.37215144533","1329.22831143677","1211.11564909517","",
"South Sudan","SSD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1026.33589778881","1428.29137143977","877.319140090813","824.121190142611","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.219156441927","175.420689985034","218.634660560964","269.00042082288","289.199564785102","305.062080648748","314.439316287172","345.043427899855","380.181723917035","498.071067712616","773.61691659342","688.481665553236","574.17629767034","482.144883730732","429.484708649263","428.114757662761","463.444784463462","474.841482794006","446.777747487324","489.805227330566","499.092273351933","494.876357284303","468.628762287012","444.8347808417","506.031300241546","510.111338513799","521.709722364646","498.228993831077","493.330954095507","491.023697820883","461.386110117595","489.443361035062","601.275014050084","720.846244718164","818.835453083031","951.406111655431","1043.30899362403","1109.15297147425","1111.66123222505","1243.92405418601","1340.65779287343","1381.665890163","1451.0446212014","1495.08770996363","1382.6773885296","1265.18774957466","1293.1873638605","1314.47406553991","1330.30535995472","1211.75048187854","",
"Small states","SST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1527.58020286661","1786.2418270798","1973.32583913474","1872.21910470856","1704.08316853023","1611.99206620471","1599.04190357349","1664.92988236743","1860.31055309701","1831.88708103126","2041.20750452154","2170.97692147799","2271.68298153273","2254.52516064168","2326.1608708013","2625.32571735272","2714.05699835742","2874.1775225699","2865.68536130104","2917.07829228968","3047.68581982834","3216.36698708735","3382.95139883031","3954.35608777169","4545.68782525493","5055.4720573637","5918.81170310872","6961.5808319127","8173.05504964408","7000.71962769776","7757.71050659473","8961.06126443302","9400.15111303292","9895.94953864155","10339.2150976279","9255.14944259257","9050.31946058233","9538.29139451016","10051.0035471458","9844.64864002503","8363.62155169083","",
"Sao Tome and Principe","STP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","422.812006079027","464.656934554086","551.794734217612","615.76818051725","730.288559235928","783.666097627353","802.179233539992","972.405652107853","960.898809963782","994.056727208214","1170.0565247316","1207.04481034428","937.649680334867","1258.38540415988","874.954246661887","1083.05736119791","1253.58546690747","1398.83998635278","1446.65377032104","1629.85202659232","",
"Suriname","SUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1841.28767755771","2172.74201430539","2229.25965638481","2094.50096885851","2078.56943096386","2032.62839223516","2055.15151029179","2195.87279841903","2589.50773637937","1142.08148442891","771.036283624858","881.578851792576","762.852483490151","792.705150130365","1170.53819935233","1357.92382499983","1615.77128425036","1676.48321645217","2041.5885594492","1531.65155356913","1508.24726506761","1181.55837288648","1766.38436590161","2086.33064036824","2331.46977799384","2716.92884929954","4011.54184115323","4513.07853773908","5215.40371517746","5920.32696568428","5665.9472412998","4725.53940098323","5563.07933346513","6409.7059172841","7083.23844432636","7559.87809763635","4119.43712237755","3756.34749106487","4852.54007468919","4869.59094404013","3105.85475782174","",
"Slovak Republic","SVK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3155.53956649376","3556.43330124293","3588.88271133773","3940.25358611309","4006.65675812914","3824.65594798023","4164.44578384258","4818.75098569588","6130.22655783871","7836.5237850596","8917.12655972939","10202.7636424276","12698.5674527437","14966.8177600784","13229.6005908207","13397.1927289022","14478.4068713897","14050.6500228661","14809.5658305244","15142.1507464314","13140.2313617332","13213.5277357029","14165.6027909823","15794.6790860126","15630.3084606997","15627.8995469173","",
"Slovenia","SVN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8864.89181213666","8815.12278817355","8504.72014485719","9058.20413407353","9344.21558764425","8155.15919403698","8428.46099013082","9455.8617819737","11915.4215518809","13735.5208681771","14481.5678684152","15740.9455928342","18943.3542669868","21797.6803231162","19459.0396775163","18481.067157152","19684.8955326832","17480.418382828","18180.0264374964","18923.5589093978","15895.0846873636","16730.8945774469","18447.6487474763","20762.8740909613","20733.7248639499","20262.3739606615","",
"Sweden","SWE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4157.75548841753","4504.63021159661","5290.37341639683","6407.07976783584","7042.93099655574","8839.86047131031","9458.440146694","9847.85870273913","10872.9289565625","12720.5324344639","14656.1032020698","13220.3545867359","11617.6509979324","10533.0354676227","10987.6862343844","11472.5235456181","15209.3907772787","18564.3770681002","20766.9327844794","21688.5412442582","25599.2784064654","26551.0088629078","26857.1989579684","19728.0262190056","21547.1466259412","25320.2157622252","27553.4504136298","25231.5663173059","25545.2111824077","26247.8332836976","25022.2354121213","22909.2756712036","25131.7709282217","31992.9307455748","36303.8721943584","37177.8418733468","40449.2921924496","46862.2309438952","48895.6343942825","39737.5279816186","45158.2757578646","51686.8441848014","49436.0238393827","52091.6934633518","51082.3412688181","43360.744453672","43645.700908538","45606.857553289","46249.6415308808","44518.4386208351","44429.6688965853","",
"Eswatini","SWZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1226.86257558458","1255.22468048557","1370.25011678268","1364.19039636997","1329.84876964199","1647.54066523096","1582.22158294077","1663.87105881571","1428.68514024586","1425.40274920657","1515.76635714797","1398.96291268419","1192.28225393355","1804.85649142155","2332.68081930298","2846.95437013318","2768.08593806552","2902.2175205318","2683.94244286384","2834.14439478676","3374.21267588307","3595.98481011241","3594.97259759934","3457.72112439423","3298.5638644703","2989.0275515879","2697.50106374002","3052.96548388703","3235.13518746359","2941.29687065871","2530.67669743243","",
"Sint Maarten (Dutch part)","SXM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4647.01396981599","4550.03620153608","5477.4387745008","5840.58793406502","5916.04339330234","5872.19802400935","5721.24003821139","6303.75457520144","6546.93960378459","6496.70439000124","6279.96696700398","6557.72025319573","6532.25517480262","7029.39080223723","9132.46438314641","9861.44970914094","10665.4846335697","9889.10187809439","8937.85362712176","7992.16476895232","9021.94497048012","9351.44840521037","9898.87093303738","12273.6217189741","12007.5745137315","11999.7002751046","12030.3769658946","12739.5845288649","13579.7110435915","13531.3700384123","8556.60051593508","",
"Syrian Arab Republic","SYR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4008.32449415926","4356.29143852151","4463.66171976352","4598.27826405119","5342.2102424485","6072.59512434333","6826.07931673307","7862.86242299815","9068.89587934826","9285.16359595288","10204.7785420283","2275.8952336834","1686.98245954117","836.633472714359","966.291446647858","787.891102781394","628.665533732744","848.168036009588","1147.82701886839","","","",
"Turks and Caicos Islands","TCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21794.6905657177","23938.9643958976","25832.9230264238","24622.8041814851","25964.371996708","27491.2289888464","","",
"Chad","TCD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","188.019431923476","152.616880901168","136.727116117586","143.368107549258","158.364163345645","180.025120697099","174.661886794323","186.038984312129","233.82610350893","218.915019752578","254.894562528822","271.394661597168","263.49980280776","189.063708071009","145.301831263179","169.325688618475","183.837371365557","170.853738271797","190.217492724953","165.020763560634","139.905266541673","171.121412197603","182.055533368384","190.635436876788","220.75529127012","346.551275029391","374.76850705194","459.048416481705","504.399795092613","592.639778992334","651.599120290987","689.103603871083","690.353849759104","696.573251420736","732.605450906579","594.360232190967","524.116141170188","453.02712082852","514.158183562741","510.883569590595","457.084162234681","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.165723963213","108.588166005944","119.085310572041","144.974031461883","156.403316981473","170.670497992684","168.129040911465","189.996444118334","181.322934869213","193.362338018482","216.824195503644","233.601983763403","245.924643479765","255.512230387512","275.091277280053","298.949398448579","292.272165758817","274.540964479781","313.304745913064","343.71852449939","361.903290866179","396.963125572047","443.522670049326","486.949584383098","586.451201184735","713.589591642978","813.28968100217","850.071823323889","796.998601627948","904.931273823541","997.953643999754","1077.24647265705","1292.85821785917","1600.89355112863","1929.74202162404","2312.1452920142","2882.9037188173","3822.22049363977","4948.37048578982","5517.79038337264","6445.65932545669","7613.89859803543","4186.40903321641","4500.35070297942","4853.79350369463","4994.89676092531","5108.22482466924","5548.2766865301","6042.41551717889","6219.56825423894","6146.52361577555","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1415.45256800287","1403.61345854977","1239.71585474871","1432.23819833211","1582.41754901584","1661.29984673803","1687.82001508335","1508.54697068051","1644.3286390723","1654.31944796016","1863.99375304755","2282.45327024158","2980.44332113712","3752.43379632316","4516.70367708357","5886.96441282639","7233.6209403685","5707.53645369961","6703.29157591994","8045.77622741701","8383.09884624056","8842.51743946686","8307.066886812","6580.29492672789","6256.52083208557","6925.92852309052","7107.47720009212","7196.24429545326","6844.2060929813","",
"Togo","TGO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","117.675748409982","131.875289756351","151.171514111657","197.528663933939","217.428190824041","220.213729455646","244.395966731971","271.203624742993","284.709574664935","344.232560960146","270.169170419214","212.51069241581","192.799423848192","176.895352835547","188.441612457681","259.824444550169","300.713936362709","329.84213140631","316.155720420479","377.287504206067","357.753226897865","373.045250490255","257.132957594903","190.165788359262","250.57420297173","287.205137591726","288.233582890562","294.660429219867","292.022412092573","267.646493810624","259.354387326123","292.859012053015","345.175025311272","368.340292294665","358.896672507499","369.433274780444","387.814254538575","463.719649663996","452.259216361321","443.653788716151","489.088816618832","423.395588330167","496.209696981374","530.540990700893","497.599261084215","698.273437699735","723.260032245343","809.59856612197","813.500117972983","798.793342511062","",
"Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","178.567289233175","191.58395716958","249.504595179915","309.558347263863","326.510886007607","362.171247752567","411.88217701597","487.52471809775","540.496856260809","616.787993987394","644.370042305563","660.83468719852","713.916683650921","722.577432920369","651.009369172306","704.415364975211","815.632380546189","983.211978826602","1138.91930579211","1304.14343484364","1481.50164615468","1655.04763148552","1904.42648539223","2128.22785116503","2418.13681986287","2536.16361431753","1993.53824079667","1409.43175819646","1600.83933870134","1582.14177486666","1465.08005531704","1651.34224703321","1859.02784276844","2098.6131874791","2285.36700601742","2690.97652210354","3197.24087178665","3455.53304640936","3346.95074691289","4025.59522555179","4388.43474011721","4519.7261057773","4646.00828718154","4523.75312301154","4463.39441013914","4629.4609470462","5107.6569094237","5587.04648673295","6082.53452132773","5716.33417993341","",
"Tajikistan","TJK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","246.157873352074","316.232057476171","445.209090817165","621.578222504332","851.742681337556","754.268439724786","780.216587487016","897.303503588889","1052.0851349577","1142.46266214148","1193.77260740197","1048.25882222408","858.883313181914","916.188359137729","897.389001265487","903.978029021063","847.693801046422","",
"Turkmenistan","TKM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","499.152935429368","402.809320725558","239.585769048176","263.141346779761","458.783458112311","651.022648972712","757.96296973506","714.247856625469","760.065146065145","1406.11916449253","1935.66752063763","2697.70902402638","2753.96479524832","3130.99382382478","","","","","","","4944.53675689663","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","525.874638408345","578.002311133349","630.300975655814","810.77325819984","1014.05451465639","1037.77076716701","1120.81308612308","1211.0872115028","1329.84287963217","1503.37948546927","1759.08545131635","2010.45756883961","1791.22679673293","1496.18435798869","1475.13407548805","1500.19059104814","1498.58152398746","1555.59863248373","1732.15177901941","1759.91843939773","2022.31510255943","2200.9639507248","2393.67181831024","2747.06813465994","3176.09126589484","3324.4900768987","3560.00939767336","3848.0516773947","3803.40582274814","3307.65668049135","3599.13757967221","3461.28671116239","3014.38355561284","2989.17396755084","3370.64924343466","4031.42623442594","4708.6212705357","5570.45934156462","6421.965584692","6034.20407370395","7381.98707678997","8265.41218987154","8257.75328017475","8434.2246556912","8518.56498512276","7144.53195929272","6875.20911855565","7556.02103723278","7177.92409624168","7025.93394862547","5738.20390791597","",
"Timor-Leste","TLS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","669.404820981723","","","","","","","","","","","","1315.73007972956","1248.2684580932","1254.76569663626","926.67442181431","1414.40856223707","1627.67872989483","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","944.261238816869","980.199265189547","1149.1757521806","1290.44999854547","1353.7493773219","1401.57617071162","1466.78467124909","1472.48743959022","1514.59726294723","1481.70311436662","1568.30507393677","1822.9185301377","2048.64782875099","2356.42550423937","2925.92673377015","3508.17159425159","3517.29907243783","3933.99643439616","3724.12959249518","3982.13961632514","3627.07177418753","3524.34376354835","3205.44477467265","3224.41697096307","3053.91354394361","2770.70710423597","2824.47239977151","2550.74181522117","",
"Tonga","TON","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","662.574094096237","654.483243624247","626.573066911325","663.872954271641","623.401635852432","715.009396158629","842.788831400157","1129.05953991881","1088.05668016194","1141.27633613481","1321.88192308096","1357.47080651586","1366.73782912638","1985.60670155318","2031.84262076439","2172.08389167628","2109.27231140228","1890.02019868915","1946.14003590664","1940.54837590086","1690.66428382852","1730.91100047464","1876.67560321716","2131.43872113677","2368.49407380981","2694.81094048017","2720.88284898174","3123.30728159096","2857.63785287352","3336.18641867264","3765.03988103285","4310.07631210092","4153.56497130729","4009.97792581887","3998.80928755706","3817.36748959394","4290.11195858905","4618.26180486245","4878.60895528101","4585.74983206714","",
"South Asia (IDA & IBRD)","TSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","106.815832482819","112.940055231303","114.267868256942","126.587444192439","149.161189092094","153.947062568373","146.199957107518","164.356932325489","183.608746664132","201.085521116281","238.799260527366","245.650548704302","245.566973396298","254.645804476166","246.957918983456","260.26535902725","271.301698446161","292.977319450174","307.487918850508","302.725946325627","317.275642418589","275.146909141932","285.901672369526","278.321643574634","310.406410314609","337.308878197839","362.359272734201","372.100176254582","372.050125352287","390.272153097602","400.310813200047","403.299370029975","416.02913193756","478.452640836093","543.634392545207","609.392300084151","681.017775243801","840.775886316227","831.888397102854","916.466739263015","1102.84220185678","1201.06913994499","1201.07466539623","1214.26819948623","1320.72627211352","1372.4194449053","1460.17917812386","1657.52797486808","1677.52849743008","1747.7005124908","1629.88673743702","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.219156441927","175.420689985034","218.634660560964","269.00042082288","289.199564785102","305.062080648748","314.439316287172","345.043427899855","380.181723917035","498.071067712616","773.61691659342","688.481665553236","574.17629767034","482.144883730732","429.484708649263","428.114757662761","463.444784463462","474.841482794006","446.777747487324","489.805227330566","499.092273351933","494.876357284303","468.628762287012","444.8347808417","506.031300241546","510.111338513799","521.709722364646","498.228993831077","493.330954095507","491.023697820883","461.386110117595","489.443361035062","601.275014050084","720.846244718164","818.835453083031","951.406111655431","1043.30899362403","1109.15297147425","1111.66123222505","1243.92405418601","1340.65779287343","1381.665890163","1451.0446212014","1495.08770996363","1382.6773885296","1265.18774957466","1293.1873638605","1314.47406553991","1330.30535995472","1211.75048187854","",
"Trinidad and Tobago","TTO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","693.283066608699","742.869758190662","870.435558640522","1039.70851501926","1130.98218828495","1656.8836343421","1575.44990557056","2044.82250940618","2507.68821899085","2509.72260172705","3567.66533639765","4186.08998505422","5978.47000809808","5426.72645204034","5149.41350534983","4662.06839978945","3064.94437130191","2689.75632297837","2684.88145164639","2307.77222065567","2706.52949216335","3050.99307790691","3101.8408082899","2681.71967787199","2833.87233729243","3149.41795566895","3147.39727421719","3333.76195987103","3739.40218705095","4042.95501243347","4497.46243368038","5185.48284992376","5238.76261538823","6226.41333038321","7906.27192149537","8677.22794576463","9542.80520086722","11807.8642668807","15755.6512272443","10061.161871149","11572.5403269525","11794.8180634346","11823.1963676761","13636.618827694","15084.3733965972","15076.6383620904","13277.0697238529","13308.671589382","13188.5589790487","13555.8567968177","13033.3099676954","",
